Text,True_Label,predicted_label,is_correct
utsmaniy pelopor penanganan wabah vaksinasi,1,0,False
komisioner kpu idham holik dilaporkan dkpp dugaan intimidasi petugas kpu daerah,0,0,True
mayat wanita underpass cawang korban perkosaan transportasi online,1,0,False
banser besanan pki,1,0,False
nasdem capreskan anies pdip dukung jokowi reshuffle kabinet,0,0,True
top nasional cerita pertemuan hendra kurniawan keluarga brigadir j kompol chuck putranto dipecat,0,0,True
pengamat peluang ridwan kamil maju capres tertutup gabung golkar,0,0,True
sinetron bajay bajuri thn sdh thn kenyataan,1,0,False
arifin panigoro harapannya presiden seputih kapas,0,0,True
rektor asing memimpin kampus unj universitas negeri jakarta,1,0,False
surat elektronik rekrutmen pt imip,1,0,False
broadcast whatsapp info test seleksi gtt ptt,1,0,False
pg khawatirkan ruu sisdiknas picu praktik bisnis ujian,0,0,True
akun whatsapp kapolres yapen herzoni saragih,1,0,False
kades dukung jokowi periode komisi ii dpr khawatir ditunggangi,0,0,True
penampakan kota ghaib saranjana teropong,1,0,False
video mengecek minyak goreng bekas,1,0,False
ajak gabung pks koalisi kebangkitan indonesia raya pkb mohon doanya,0,0,True
maruli simanjuntak pangkostrad nyoman cantiasa jabat pangkogawilhan,0,0,True
jokowi kepala otorita ikn dilantik pekan non parpol,0,0,True
safari politik anies naikkan elektabilitas nasdem wasekjen difasilitasi partai,0,0,True
jokowi kpu bawaslu bahas persiapan pemilu dilantik,0,0,True
gambar tangkapan layar artikel batam tribunnews com bandar judi panik semenjak apk cheat slot,1,0,False
jokowi xi jinping saksikan uji coba kereta cepat jakarta bandung operasi juni,0,0,True
top nasional kekerasan papua dinilai meningkat penangkapan lukas enembe cak imin kader pkb pajang gambar pancasila,0,0,True
foto raja salman jemput paksa hrs penjara,1,0,False
artikel analisis mulyo wibisono diedarkan,1,0,False
pengumuman pemenang big sale shopee,1,0,False
video arus mudik indonesia perlihatkan lampu kendaraan berwarna merah putih,1,0,False
berita duka selamat jalan sohimah,1,0,False
foto sekertaris kardinal vatikan raja arab saudi meresmikan gereja katolik kali arab saudi,1,0,False
gambar tangkapan layar artikel liputan tertangkap warga maling motor mengaku cebong pendukung jokowi,1,0,False
ulama kharismatik sumatera barat dukung ganjar pranowo calon presiden,0,0,True
relawan anies baswedan berkumpul balai kota dki oktober,0,0,True
suntikan vaksin kosong indonesia,1,0,False
who menyimpan ponsel kepala menyebabkan tumor,1,0,False
erdogan sindir indonesia,1,0,False
wanita aceh utara korban kejahatan dibuang mobil,1,0,False
korsel megawati terima gelar profesor seoul institute of the arts,0,0,True
bumbu penyedap makanan mengandung babi pondok wali barokah,1,0,False
tulisan dr siti fadillah terkait pengobatan covid,1,0,False
tentara bayaran australia ditangkap tni,1,0,False
tni karyawan tewas ditembak kkb perbaiki bts ilaga papua,0,0,True
amien rais jokowi diturunkan parah terbaik ri,1,0,False
salam jari kapal oleng kapten,1,0,False
foto d n aidit surat kabar asing,1,0,False
dpr ganti gorden rp m ubedillah buang buang uang rakyat sengsara,0,0,True
minum air es makan sebabkan kanker,1,0,False
survei indikator elektabilitas pdip tertinggi efek jokowi,0,0,True
jokowi istrinya memiliki rekening negeri menyembunyikan uang suap komunis cina,1,0,False
temui warga wadas ksp teruskan protes bendungan bener jokowi,0,0,True
masinton pdip proyek pengadaan gorden rumah dinas dpr dihentikan,0,0,True
pemerintah ambil alih izin praktik dokter idi dampak terawan dipecat,1,0,False
bantuan dana bpjs kesehatan,1,0,False
covid dinyatakan dicabut dinyatakan berlaku surat edaran satgas satgas no,1,0,False
ombudsman temukan maladministrasi pengangkatan pj kepala daerah mendagri,0,0,True
jokowi senang gubernur bawa air tanah ikn,0,0,True
bertemu luhut ganjar mengaku ditegur titik tergenang rob,0,0,True
krisdayanti dikabarkan masuk penjara,1,0,False
hadiri acara pki,1,0,False
reshuffle kabinet presiden jokowi pan jatah menteri,0,0,True
nasdem sokong anies baswedan capres prabowo ulang tni,0,0,True
mkd dpr kirim surat permintaan maaf ketua ipw,0,0,True
giring psi kecocokan pan,0,0,True
foto eksodus besaran rakyat suriah perang saudara berkecamuk dinegara,1,0,False
tahukah perbedaan polisi militer provos tni,0,0,True
botol minuman dipegang jokowi elon musk alat penerjemah canggih,1,0,False
pesan whatsapp mencari pinjaman dana wabup kulonprogo,1,0,False
video jokowi pitam usir dubes china malaysia indonesia,1,0,False
malam pan umumkan capres cawapres diusung pilpres,0,0,True
video memprediksi pandemi covid,1,0,False
dipanggil jokowi istana sofyan djalil syahrul yasin limpo,0,0,True
foto berisi poin poin aturan pembatasan kegiatan masyarakat denpasar,1,0,False
ustadz yusuf mansur umat islam dikatain radikal pilihlah jokowi,1,0,False
foto anies baswedan masuk peti mati,1,0,False
kanibal berkeliaran baubau sulawesi tenggara,1,0,False
mardiono ppp usulan ganjar capres dibawa kib,0,0,True
baleg perpu cipta kerja dibahas dpr reses januari,0,0,True
shopee hadiah ratusan juta rupiah,1,0,False
koalisi indonesia bersatu dibentuk deklarasi alasannya,0,0,True
kabar pembukaan showroom esemka boyolali,1,0,False
kemendikbudristek anggap rektor itk berpotensi langgar kode etik,0,0,True
gadis ular gemparkan thailand,1,0,False
video anak anak tiongkok diwajibkan baju hazmat,1,0,False
jasa mohammad natsir kembalikan indonesia nkri mosi integral,0,0,True
heran wacana periode diprotes jokowi ngomong ganti presiden,0,0,True
objek wisata guci dilanda banjir bandang,1,0,False
video perahu anies baswedan terbalik,1,0,False
bawaslu bentuk satgas pengawas medsos pengamat berpotensi batasi kebebasan berpendapat,0,0,True
dugaan kecurangan verifikasi parpol perludem kpu non partisan,0,0,True
video banjir bandang sukabumi jawa barat september,1,0,False
dijerat perkara terselubung bawaslu resmi tetapkan anies pasal berat,1,0,False
surat bkn pengangkatan calon pegawai negeri sipil,1,0,False
demo april makassar ricuh pelemparan batu pakai anak panah,0,0,True
pdip cabut dukungan amandemen uud khawatir penumpang gelap,0,0,True
ichsan firdaus meninggal posisinya dpr digantikan anak airlangga hartarto,0,0,True
durian dimakan minuman berkarbonasi kopi,1,0,False
sylviana murni dukung amandemen uud jamin penumpang gelap,0,0,True
mantan komisioner kpu wahyu setiawan keturunan pki,1,0,False
jokowi resmi teken uu tpks,0,0,True
pdip presiden jokowi reshuffle kabinet,0,0,True
penyanyi ariana grande menolong obama,1,0,False
demo tolak kenaikan bbm partai buruh serentak provinsi,0,0,True
pengamat peluang koalisi nasdem gerindra pilpres potensial,0,0,True
politikus nasdem koalisi demokrat pks dideklarasikan,0,0,True
survei lsi persen masyarakat puas kinerja presiden jokowi,0,0,True
sekjen pdip kompak gowes bareng sekjen pan berbincang isu pilpres,0,0,True
video lagu gebyar gebyar dinyanyikan penyanyi spanyol upacara penutupan olimpiade tokyo,1,0,False
lanjutkan program jokowi anies tuduhan berdasar,0,0,True
unesco nyatakan islam agama damai sedunia,1,0,False
pemungutan suara ulang banjarsari solo,1,0,False
wapres ma ruf amin mengaku betah huntap huntara penyintas erupsi semeru,0,0,True
billy syahputra manajer klub basket diperiksa dna pro,0,0,True
pesawat pribadi prabowo dilarang mendarat bandara syamsudin noor banjarmasin,1,0,False
tanggapi isu reshuffle demokrat harap manfaat rakyat politis,0,0,True
aktor rano karno meninggal dunia,1,0,False
survei kepuasan jokowi ipi mayoritas didukung suku jawa batak,0,0,True
partai kib daftar peserta pemilu besok pawai bawa reog marawis,0,0,True
foto agustus jutaan warga jerman turun jalan menolak kemerdekaannya dirampas dalih virus sepele,1,0,False
ngobrol presiden portugal jokowi bahas g kondisi ukraina,0,0,True
januari kisah berdirinya nahdlatul ulama perjuangan era kolonial,0,0,True
ponsel disadap polisi nomor imei,1,0,False
hadiri harlah ppp yogya sandiaga uno berpantun jemput kemenangan,0,0,True
campuran lemon soda kue membunuh virus corona,1,0,False
uji kelayakan calon panglima tni digelar besok komisi pertahanan berkunjung rumah ksal,0,0,True
pria meninggal jantungnya kekurangan oksigen masker,1,0,False
video kakek ditahan memakai masker vaksinasi,1,0,False
golkar tegaskan airlangga hartarto calon presiden,0,0,True
pesan singkat arahan kapolri tni tunduk hukum kepolisian,1,0,False
informasi pendaftaran medical check up rsud abdoel wahab sjahranie samarinda,1,0,False
jokowi buka ktt g jatuh perang dingin,0,0,True
pernyataan jokowi ekonomi indonesia terjun bebas utang,1,0,False
relawan anies pembentukan pengurus kandang pdip,0,0,True
partai golkar solid usung airlangga capres alasannya,0,0,True
indonesia bergabung aliansi strategis militer islam sunni dianggap merapat komunis china,1,0,False
momen jokowi salah kabinet indonesia bersatu kandang pdip,0,0,True
pria misteri berkumis,1,0,False
penderita gila akibat pilpres meningkat tajam sumbar,1,0,False
hj sudjiatmi tersiksa alam kubur bengis,1,0,False
foto siswi bunuh mengikuti kelas online,1,0,False
orang china terpapar varian india dideteksi alat test covid,1,0,False
habib rizieq shihab serukan coblos jokowi,1,0,False
foto pesta pernikahan berubah duka orang twas pengantin,1,0,False
negara ambil tanah warga mengurus ajb,1,0,False
tambahkan klausul ruu tpks pks cegah zina,0,0,True
respons partai partai isu reshuffle kabinet,0,0,True
cerita jokowi upaya gala dinner ktt g diganggu hujan,0,0,True
etnis madura orang bandung,1,0,False
prabowo bercanda rambut putih menteri nasdem tertawa terbahak bahak,0,0,True
survei smrc elektabilitas puan maharani airlangga kompetitif,0,0,True
polri jemput paksa uas terlibat investasi bodong,1,0,False
kadivkum polri lolos seleksi calon anggota komnas ham tim pansel,0,0,True
zulkifli hasan mendag pan latar pengusaha,0,0,True
pemerintah didesak cairkan anggaran pemilu wacana tunda pemilu muncul,0,0,True
habib rizieq fpi dihianati iam pro america hasim,1,0,False
ketua mk anwar usman nikahi adik jokowi jubir mk,0,0,True
video polisi sembako jelang pilpres,1,0,False
prabowo apartemen paris senilai rp miliar,0,0,True
imigran china sengaja membawa virus tujuannya membasmi rakyat,1,0,False
gambar tangkapan layar artikel fajar co id penyebab suara ganjar pranowo jeblok jatim jabar gagal mengentas kemiskinan banjir,1,0,False
rekrutmen kerja pt salim ivomas,1,0,False
prabowo subianto buka peluang koalisi gerindra pdip bergandengan pkb,0,0,True
brimob penjuru indonesia jakarta memerangi rakyatnya,1,0,False
parlemen denmark menyetujui penggunaan cadar,1,0,False
pengamat militer opsi andika perkasa pascapensiun,0,0,True
syarat vaksin gratis jokowi bpjs kesehatan aktif,1,0,False
anggaran pemilu cair separuh kpu pos pos seret,0,0,True
pesan whatsapp mengatasnamakan beacukai,1,0,False
politikus pbnu direktur indikator dominan,0,0,True
surya paloh bilang nasdem usung ganjar capres dukung puan maju,0,0,True
sitkom bajaj bajuri prediksi corona,1,0,False
pks setuju usulan ahy bikin sekretariat koalisi,0,0,True
cuitan detik detik gempa mengguncang ntt,1,0,False
kapolri pemilu pemilu politik identitas,0,0,True
jelang pemilu pengamat soroti antisipasi kecurangan pengiriman logistik,0,0,True
akun whatsapp wakil bupati pringsewu dana,1,0,False
menjelang gs jenderal ahmad yani setuju angkatan bentukan sukarno usulan pki,0,0,True
kematian aktivis kemerdekaan papua filep karma polisi gandeng komnas ham penyelidikan,0,0,True
busyro muqoddas pengusul tunda pemilu malu,0,0,True
pesan berantai taman raya tahap v zona merah covid,1,0,False
aturan melarang prajurit tni duduki penjabat bupati dianggap,0,0,True
jelang pemilu politikus pdip usul nomor urut parpol diubah,0,0,True
tolak kenaikan harga bbm mahasiswa blokade titik jalan makassar,0,0,True
penyanyi harvey malaiholo ditetapkan anggota dpr,0,0,True
video ribu warga austria antri masuk islam,1,0,False
ahy partai demokrat tolak perpu cipta kerja situasi genting memaksa,0,0,True
pasien covid gejala sehat hasil test positif palsu,1,0,False
wakasad agus subiyanto mantan pangdam siliwangi danpaspamres,0,0,True
kpu tetapkan partai politik peserta pemilu tahapan jadwal pemilu,0,0,True
wali kota bekasi tersangka pesan ridwan kamil kepala daerah,0,0,True
pesan berantai mencatut nama gus sholah disertai tulisan umat islam hukumnya haram pilih jokowi,1,0,False
pdip singgung pemilu curang pengamat,0,0,True
foto fatimah aynur muslimah cantik uyghur syahid tewas disiksa diperkosa dibunuh komunis china,1,0,False
ppp persilakan sandiaga uno erick thohir berkenalan akar rumput,0,0,True
video salju turun kali arab saudi februari,1,0,False
pakar nilai indonesia diuntungkan pembelian pesawat jet rafale,0,0,True
imbauan djp pati perihal pembayaran pajak virtual rekening pribadi,1,0,False
vaksin booster covid menyebabkan aids,1,0,False
psi usung ganjar pranowo yenny wahid pilpres,0,0,True
isu jokowi ketua pdip hasto elemen partai menyatu megawati,0,0,True
puan maharani megawati kantongi nama capres tinggal diumumin,0,0,True
poster gubernur lampung kamis tgl april menutup akses masuk gerbang bakauheni,1,0,False
foto mayat mamak palsu jokowi kagak diterima bumi,1,0,False
mengidentifikasi ular berbisa bentuk kepalanya,1,0,False
kriteria capres ala megawati elektoral,0,0,True
dituding rezeki proyek ikn adik prabowo fitnah,0,0,True
moderna memproduksi virus vaksin covid pandemi,1,0,False
proyek meikarta diberhentikan,1,0,False
ruben onsu mualaf,1,0,False
komisi iii dpr bahas ruu penyadapan,0,0,True
sambangi nasdem pks pemanasan deklarasi koalisi perubahan,0,0,True
jokowi perintahkan prabowo kelola info intelijen bin bssn,0,0,True
artikel wartakota berjudul viral renovasi ruang kerja megawati brin mencapai rp miliar,1,0,False
anak anak tuh kagak bohong ngumpet karna bencana,1,0,False
kspi membatalkan aksi mogok nasional oktober,1,0,False
dpr sahkan uu perjanjian ekstradisi indonesia singapura,0,0,True
sby duga kecurangan pemilu fadli zon pemilu jujur adil,0,0,True
video ajar malaysia niat busuk indonesia,1,0,False
sidang uji materi sistem proporsional terbuka ditunda dpr luring,0,0,True
pakar ingatkan pemerintah waspadai strategi singapura perjanjian,0,0,True
temui airlangga hartarto ridwan kamil sambangi zulkifi hasan,0,0,True
menag yaqut undang paus fransiskus indonesia,0,0,True
fraksi pks pemerintah salurkan bansos uu covid,0,0,True
presiden china mengumumkan virus corona epidemi memohon umat islam mendoakan china,1,0,False
anggota dpr desak menteri yaqut polemik azan gonggongan anjing,0,0,True
jokowi larang bahas penundaan pemilu puan rakyat butuh harga sembako,0,0,True
pengarang jokowi undercover mudanya berteman jokowi,1,0,False
gelar rapimnas pks siapkan strategi pemenangan pemilu,0,0,True
video jembatan adipala hanyut jalan cilacap selatan tertutup,1,0,False
ariel noah meninggal dunia,1,0,False
warga madura potong tangan pelaku kecurangan mencoblos surat suara pemilu,1,0,False
maklumat masyayikh ponpes lirboyo dukung prabowo – sandi,1,0,False
pidato vladimir putin terkait kelangkaan minyak goreng indonesia,1,0,False
pilpres muncul istilah dewan kolonel dewan kopral bedanya dewan jenderal,0,0,True
bayi kembar turis jerman hasil hubungannya anjing,1,0,False
video mengejutkan prabowo mundur jabatannya terjerumus kejalan busuk jokowi,1,0,False
kangkung mematikan pemuda solo meninggal lintah kangkung,1,0,False
anies baswedan bahasan bertemu andika perkasa,0,0,True
kapolri masyarakat tembak,1,0,False
foto dipanggil istana bambang tri tolak segudang tawaran jokowi,1,0,False
gnpf pa gelar aksi bela rakyat istana besok,0,0,True
pelaku penusukan syekh ali jaber bebas bersyarat,1,0,False
gambar buni yani menyesal memenjarakan ahok,1,0,False
video mobil berjalan truk bersembunyi,1,0,False
politikus partai ummat alasan amien rais hadiri pemakaman buya syafii,0,0,True
bahaya menyebarkan ucapan selamat gambar,1,0,False
kenaikan harga bbm pdip opsi,0,0,True
korban terkena musibah gempar palu,1,0,False
muktamar muhammadiyah bahas suksesi reformasi pemilu,0,0,True
pan ganjar pranowo nyatakan maju capres,0,0,True
imlek dilarang gus dur rayakan imlek,0,0,True
perekaman ktp elektronik gedung serba unila april,1,0,False
vladimir putin jaminan presiden jokowi rusia penuhi kebutuhan pupuk indonesia,0,0,True
gambar jokowi wisuda,1,0,False
kontras besok rilis catatan kinerja polri sektor ham jelang hut bhayangkara,0,0,True
ben indonesia geger,1,0,False
erdogan turun tangan… turki luncurkan ribuan pasukan bantu tni rusia kuasai pulau pasir,1,0,False
surat perintah penyidikan kpk menteri bumn,1,0,False
kpu partai politik memiliki akun sipol,0,0,True
keringanan pembayaran pbb kota bengkulu,1,0,False
mobil esemka goib,1,0,False
ketentuan presidential threshold persen dinilai persempit demokrasi,0,0,True
lsi kinerja polri dinilai penanganan narkoba koruptor kebebasan beragama,0,0,True
daftar kandungan bahan kimia berbahaya vaksin covid,1,0,False
menanggapi kenaikan harga bbm ketua bem unpad pemerintah hipokrit,0,0,True
pembekuan rekening uangnya dicuci singapura,1,0,False
staf ksp berharap penjabat gubernur kepala daerah sukseskan pemilu,0,0,True
cctv titik daerah jakarta sengaja dimatikan,1,0,False
bertemu megawati puan gibran obrolan politik,0,0,True
wuhan cina virus corona rakyat berbondong mesjid indon rakyat dilarang mesjid,1,0,False
bocornya nik nomor kk dilempar tanggungjawab provider,1,0,False
saking takutnya virus corona orang cina islam sholat arahnya kemana,1,0,False
gambar korlap fpi gubernur butuh bantuan kerahkan laskar mengusir menangkap corona,1,0,False
jabat periode presiden jokowi taat konstitusi,0,0,True
pdip surabaya sosialisasikan uu tpks puji puan maharani komitmen,0,0,True
kudatuli kronologi detik detik kerusuhan serbuan kantor pdi,0,0,True
hasto pdip tegaskan provokasi jokowi reshuffle menteri nasdem,0,0,True
kekasih lepas berpelukan berhubungan intim jalan,1,0,False
meluruskan peringatan maritim nasional agustus september,0,0,True
arab saudi mewajibkan masker jamaah masjidil haram masjid nabawi menyediakan asuransi kesehatan,1,0,False
lbp urus minyak goreng pdip luhut satunya solusi pemerintah,0,0,True
kaesang pangarep tanggung biaya pengobatan indra bekti,1,0,False
pks ajak dukung poligami website dukungpoligami com,1,0,False
artikel cnn dokter merekomendasikan vaksin covid disuntikkan alat kelamin pria,1,0,False
alumni paramadina desak pengeroyokan ade armando diusut tuntas,0,0,True
pengamat ingatkan birokrasi berpolitik pemilu pilpres bebek lumpuh,0,0,True
tka cina dokumen apapun barak mess apartemennya,1,0,False
golkar usung airlangga hartarto capres,0,0,True
politikus pks bilang partainya kawal aspirasi tolak penundaan pemilu,0,0,True
jokowi salurkan bantuan renovasi rumah korban gempa cianjur pagi,0,0,True
relawan puan maharani terpengaruh pembentukan laskar ganjar puan,0,0,True
surya paloh nasdem siapkan kandidat capres,0,0,True
ucapkan ijab kabul lancar ketua mk anwar usman resmi suami idayati,0,0,True
video pm inggris ritual adat,1,0,False
video donald trump sadarkan berpidato dengernya udh trkena corona,1,0,False
mantan anggota x fpi deklarasi bersumpah bunuh masal hrs bebaskan,1,0,False
parpol penolak sistem proporsional tertutup berkumpul pdip,0,0,True
jasa pembuatan sertifikat vaksin vaksinasi,1,0,False
patuhi psbb warga cilegon denda,1,0,False
mengaku mati pdip profil letjen purn ganip warsito,0,0,True
ylbhi anggap perpu cipta kerja kudeta konstitusi pemerintahan jokowi otoriter,0,0,True
asap putih pesawat chemtrail senjata biologis berbahaya,1,0,False
ketua mpr bamsoet pemerintah respons cepat maraknya situs judi online,0,0,True
panglima tni andika perkasa mutasi besaran perwira diganti,0,0,True
informasi jaringan internet sulawesi mati total november,1,0,False
seputar jokowi sinyal reshuffle kabinet,0,0,True
foto mzee john merayakan ulang,1,0,False
bambang susantono calon kepala ikn ksp tunggu tanggal mainnya,0,0,True
emirates airlines sanksi pilot moneem saheb tabaa tolak terbangkan pesawat israel,1,0,False
akun whatsapp bupati sukoharjo dana,1,0,False
pks deklarasikan capres sekjen terburu buru,0,0,True
gambar tangkapan layar artikel maruf amin ajak orang berharta bantu negara hilangkan bahaya kemiskinan musingin pemerintah,1,0,False
jokowi penghapusan gubernur kajian cak imin pkb bawa kajian baleg dpr,0,0,True
gerindra pkb resmikan sekretariat pekan,0,0,True
video fkppi bandung berkumpul monas siaga ruu hip syahkan dpr,1,0,False
petani dipukuli polisi dibayar pt sadoka sulawesi selatan,1,0,False
uji coba tilang elektronik jakarta barat,1,0,False
sosialisasikan salim segaf al jufri pks usung anies baswedan,0,0,True
pilpres muncul relawan erick thohir provinsi,0,0,True
sambangi rumah prabowo jumat malam ahy diskusi,0,0,True
muhaimin iskandar faktor kunci indonesia lalui kondisi sulit,0,0,True
pesan whatsapp cek tagihan bpjs puskesmas pacet mojokerto,1,0,False
gambar judul artikel berjudul penyewa va kader pks,1,0,False
positif covid surabaya,1,0,False
surya paloh mahathir mohamad bertemu bahas kerja nasdem,0,0,True
basis massa pilih anies capres pan bahan pertimbangan,0,0,True
raffi ahmad datangi hotman paris sore gideon tengker dpt harta krn mama rieta,1,0,False
demokrat jalan nasdem mudah deklarasi anies baswedan capres,0,0,True
foto anies piala juara corona,1,0,False
video situasi terkini terkait krisis rusia ukraina,1,0,False
zulfan lindan menteri takut direshuffle presiden jokowi pernyataannya,0,0,True
pengamat menilai partai nasdem berusaha jadikan anies baswedan investasi politik,0,0,True
ir soekarno perjuanganmu sulit melawan anak,1,0,False
habil marati klaim juta suara ppp anies arsul sani terjangkit waham kebesaran,0,0,True
parpol daftar peserta pemilu partai dinyatakan dokumen lengkap,0,0,True
jokowi ucapan selamat pm inggris liz truss,0,0,True
relawan tegaskan ganjar pranowo melangkahi megawati,0,0,True
tautan survei berhadiah shell merayakan hut,1,0,False
artis iis dahlia ditangkap jual surat swab antigen pcr palsu terancam penjara,1,0,False
nasdem ajak demokrat safari politik anies baswedan,0,0,True
peran miyono bayar uang sekolah bantu jokowi wali kota solo,0,0,True
ilmuwan pembuat virus corona ditangkap,1,0,False
mpr pemilihan gubernur langsung dievaluasi,0,0,True
pm china peringatkan indonesia kirim pasukan tragedi terulang,1,0,False
perubahan biaya transaksi bank bca,1,0,False
akun facebook anggota dprd jember alfian andri wijaya tawarkan lelang mobil,1,0,False
istilah kadrun berasal pki,1,0,False
habis sabar igun panggil nikita malam tunjukkan bukti transfer passport bunda corla debat,1,0,False
jokowi presiden federal jerman peringati hubungan diplomatik,0,0,True
pengumuman undian pemenang hadiah shopee,1,0,False
burung camar mengambil pizza utuh meja,1,0,False
presiden jokowi terima relawan plat k istana negara,0,0,True
batu dipijak nabi langit batu menangis batu terapung,1,0,False
buntut boikot muslim perancis disiksa macron,1,0,False
penuhi persyaratan penetapan gubernur sultan hb x jalani pemeriksaan kesehatan,0,0,True
obat covid asap batok kelapa,1,0,False
azriel hermansyah menghamili gadis bali,1,0,False
gibran isu jokowi ketua pdip tanggapan,0,0,True
surpres pengganti andika perkasa jokowi ngabalin tinggal,0,0,True
demokrat resmi dukung anies baswedan pilpres pernyataan lengkap ahy,0,0,True
pernyataan bola liar jokowi capres rambut putih kerut wajah,0,0,True
pertemuan luhut airlangga ace hasan sinyal positif golkar solid,0,0,True
risma dibaptis gereja … innalillahi wainnailahi rojiun,1,0,False
survei capres polstat prabowo raih elektabilitas tertinggi,0,0,True
video goyang bebek angsa,1,0,False
berlabuh partai golkar lika liku politik ridwan kamil,0,0,True
ancaman vladimir putin fifa,1,0,False
anak haji lulung riano ahmad pindah pan ppp karpet merah,0,0,True
muhammadiyah gelar muktamar besok,0,0,True
eksklusif cerita brigadir j dilaporkan percobaan pembunuhan,0,0,True
nyanyian yg kenyataan menyedihkan,1,0,False
berita abu janda koma,1,0,False
video nasbung reuni kadrun diludahin,1,0,False
survei pilkada kalimantan timur petahana isran noor kuat,0,0,True
indikator politik nilai kandidat capres menonjol,0,0,True
formappi nilai pengawasan brigadir j dpr maksimal,0,0,True
barang barang pemberian pembalap motogp penonton mandalika dilelang negara,1,0,False
koalisi partai islam pks koalisi perkuat kebangsaan,0,0,True
lowongan kerja pamsuska pt kai,1,0,False
video didemo rakyat ketua wakil rakyat emaknya ngga berani mongol goyang corona,1,0,False
berita pria mengamuk janda dinikahinya perawan,1,0,False
pemerintahan joe biden juta dollar pipa kokain komunitas kulit hitam amerika serikat,1,0,False
pj gubernur dki heru budi hartono jabat kasatpres istana,0,0,True
lili pintauli dihukum pukat ugm dewas kpk diremehkan,0,0,True
rumah anies baswedan digeruduk pendukung sandiaga uno,1,0,False
ditelepon hun sen jokowi tegaskan sikap implementasi konsensus asean,0,0,True
akun lesti kejora giveaway,1,0,False
starbucks menyediakan limited starbucks thermo flask orang,1,0,False
harga pertalite pertamax solar jokowi persen subsidi dinikmati warga,0,0,True
presiden jokowi bertemu vladimir putin kemenlu,0,0,True
paparan sinar matahari menyebabkan kanker kulit sun screen penyebabnya,1,0,False
puan maharani cak imin ziarah makam taufiq kiemas,0,0,True
gerindra dosa m taufik partai,0,0,True
video meninggal khutbah,1,0,False
kepala bin gelap kepala daerah berhati hati,0,0,True
foto papua jalan trans papua yg kinclong mulus,1,0,False
foto anies baswedan donatur terbesar tokoh isis,1,0,False
sandiaga uno ceritakan ihwal perjanjian anies prabowo menjelang pilgub dki,0,0,True
foto anak kehilangan ibunya perang,1,0,False
pemakaian masker,1,0,False
obama mencalonkan presiden kenya,1,0,False
sultan ternate hidayatullah sjah gelar jokowi pangeran bangsawan,0,0,True
puasa musafir prabowo menikmati kopi,1,0,False
pertolongan luka bakar tepung terigu,1,0,False
foto bayi platipus,1,0,False
video militer ukraina hancurkan kilang minyak tavrida milik rusia,1,0,False
rizieq kena giliran pkb dengar bib hukum berlaku peduli kau indonesia negaramu yaman,1,0,False
diy daerah percontohan new normal,1,0,False
kunjungi madura jokowi prabowo beli sepasang blangkon khas sumenep,0,0,True
psi gelora hanura nyatakan menolak pemilu proporsional tertutup,0,0,True
soimah give away,1,0,False
ahmad dani meninggal dunia,1,0,False
enggan beberkan janji manis anies baswedan beberkan metode kerjanya,0,0,True
alasan ppp papua barat dukung ganjar pranowo capres,0,0,True
video simpanan emas ratu elizabeth ii tersimpan ruangan tanah,1,0,False
pengamat megawati seakan dikepung umumkan ganjar pranowo capres pdip,0,0,True
upacara pancasila jokowi kenakan baju adat ende,0,0,True
vietnam korban meninggal covid teh lemon,1,0,False
pimpin upacara ende jokowi ajak generasi muda bumikan pancasila,0,0,True
kazan rusia pemain sepak bola supporternya sholat isya berjamaah,1,0,False
foto aliansi pekerja sudirman kuningan,1,0,False
sikap perpu cipta kerja demokrat tunggu sidang paripurna dpr,0,0,True
jepang mengirimkan tumpukan kertas origami bangau turki gempa bumi,1,0,False
jokowi kirim surpres pergantian panglima tni dpr dikaji,0,0,True
vaksin covid mengubah warna darah,1,0,False
dewan pers pasal rkuhp berangus kekebasan pers dihapus,0,0,True
diadukan mahkamah internasional,1,0,False
beredar nama nama anggota kpu bawaslu terpilih dpr uji kelayakan,0,0,True
tolak infrastruktur buatan jokowi mobil pendukung prabowo nekat mudik susuri jalan sawah,1,0,False
hasto pdip kib usung ganjar ridwan kamil pilpres,0,0,True
foto banjir jakarta,1,0,False
demokrat mk tolak uji materi uu pemilu proporsional tertutup,0,0,True
bahasa china masuk kurikulum sekolah halmahera selatan,1,0,False
menag nya bilang mesti dirangkul,1,0,False
pdip desak menteri nasdem gentle mengundurkan,0,0,True
pesan grup whatsapp to firdaus we ascend surga pergi,1,0,False
foto habib rizieq shihab memakai serban berlogo palu arit sendal mulutnya,1,0,False
megawati kenaikan harga bbm dipertimbangkan matang,0,0,True
video cari sensasi biar terkenal opposite,1,0,False
video uang kertas bernominal juta,1,0,False
daun sisik naga menyembuhkan kanker payudara,1,0,False
foto anak piatu iraq melukis sosok ibunya lantai tidur posisi dada ibunya,1,0,False
armand maulana meninggal dunia,1,0,False
cover majalah tempo edisi september direvisi,1,0,False
pdip pastikan jatah kursi menteri berkurang jokowi lakukan reshuffle,0,0,True
kematian ustadz maaher akibat disuntik vaksin,1,0,False
jembatan barito bapela patah,1,0,False
survei smrc dukungan golkar ppp pan melemah dibandingkan,0,0,True
coretan indikasi maling rampok mengincar rumah,1,0,False
rs premier bintaro lockdown tenaga medis positif covid,1,0,False
jokowi megawati marah puan maharani dikaitkan e ktp,1,0,False
